X,Y,OBJECTID,COD_SIG,IDTIPO,INF_NOME,INF_MORADA,INF_TELEFONE,INF_FAX,INF_EMAIL,INF_SITE,INF_DESCRICAO,INF_FONTE,INF_MUNICIPAL,GlobalID
-9.15906178005629,38.7146173275169,78,1702301001,5,Jardim da Estrela (Jardim Guerra Junqueiro) ,"Praça da Estrela
",,,   ,  ,"O Jardim Guerra Junqueiro, conhecido por Jardim da Estrela, foi construído no séc. XIX (1842), por iniciativa do estadista Bernardo da Costa Cabral, Marquês de Tomar. É um jardim naturalista de conceção romântica, inspirado nas linhas do ¿parque à inglesa¿ e cercado por um gradeamento. Possui vegetação frondosa e com grande interesse, quer pela quantidade, quer pela diversidade.

Equipamentos: Lagos, estatuária, parque infantil, parque juvenil, equipamentos de fitness, quiosque com esplanada, restaurante e coreto.

Área: 4,5 ha


Horário: 07h00 - 24h00
",-,1,b767738b-a0c3-41b4-a882-94502825cc03
-9.14615048941207,38.7430095940964,79,2304406001,5,Jardim do Campo Pequeno / Jardim do Marquês de Marialva,"Praça do Campo Pequeno
1000-306 Lisboa",,,,,"Jardim que rodeia a Praça de touros, que foi até aos anos 30 um amplo espaço onde os aficionados se reuniam para discutir as touradas, antes e depois das corridas. Na altura em que se estava a construir a Avenida da República foi organizado em quatro espaços equilibrados e era denominado por Marquês de Marialva. 
Hoje o Jardim encontra-se requalificado. As obras foram da responsabilidade da Sociedade de Renovação Urbana do Campo Pequeno (SRUCP). Este projeto envolveu ainda a retirada integral da circulação automóvel, proteção dos espaços pedonais pelo redesenho dos canteiros, mantendo sempre a identidade histórica do jardim. O novo Campo Pequeno permite agora verdadeiramente uma pausa para respirar. Muito frequentado, possui várias árvores que ali fazem sombra nos dias quentes de verão.

Área: 0,98 ha
Equipamentos: Parque infantil
Horário: 24 horas",-,1,b2e442f0-b9cf-4a50-9bf0-cdde8999048b
-9.15535001316754,38.7312183628662,80,5001406001,5,Jardim Amália Rodrigues,Alameda Cardeal Cerejeira,,,,,"Inaugurado em 1996 com a designação de Alto do Parque, foi renomeado em 2000 para homenagear a fadista. Está localizado a norte do Parque Eduardo VII, numa área central e das mais altas da cidade, possuindo portanto magníficas vistas. O seu relevo e desenho dão-lhe grande diversidade de ambientes. Possui um grande anfiteatro virado para o vale da Avenida da Liberdade e um lago circular, junto do qual se localiza um bar com esplanada. No ponto mais alto do jardim existe um restaurante. Este jardim faz parte do Corredor Verde, que une o Parque Eduardo VII a Monsanto. 
No jardim Amália Rodrigues destacam-se ainda duas esculturas: ""Maternidade"", da autoria do escultor colombiano Fernando Botero, escolhida pelos lisboetas e turistas aquando de uma exposição de obras suas no Terreiro do Paço. E ""O segredo"", da autoria do escultor português António Lagoa Henriques.

Área: 5,7 ha
Equipamentos: Lago; Estatuária; Esplanada
Horário: 24 horas",-,1,304143b2-b38f-4204-b085-222a82b905aa
-9.18411716146456,38.7393626327525,81,0805522001,5,Espaço Biodiversidade do PFMonsanto - Fito-ETAR e Cras,"Estrada do Barcal, Monte das Perdizes, junto ao CIM",+ 351 218 170 200,,monsanto@cm-lisboa.pt ,,"Dezasseis hectares de floresta vedados à entrada de trânsito, animais domésticos, afluência massiva de pessoas e outras possíveis agressões a um ecossistema protegido que permite um passeio de descoberta de sons, cheiros e cores únicos. 
Para conhecer este espaço inscreva-se numa visita guiada em que um conjunto diversificado de informação sobre a história, a geologia, a fauna e a flora do Parque são tema de conversa. Encontra aqui, por entre os diferentes percursos de interpretação possíveis, uma torre de observação da natureza, um lago artificial que recria uma zona húmida com a sua flora e fauna características, sobreiros que nunca foram descortiçados, uma mina de água antiga e ainda equipamentos como a FitoEtar ou um viveiro pedagógico onde pode aprender os segredos de uma floresta, uma horta pedagógica e ainda um Centro de Recuperação de Animais Silvestres (Cras). 

A FitoEtar (Estação de Tratamento das Águas Residuais) trata as águas residuais do Centro de Interpretação de Monsanto através de plantas e demonstra a viabilidade dos processos naturais para a depuração das águas sujas, permitindo a sua devolução à natureza ou utilização para rega, limpezas e outras, com parâmetros de acordo com as normas em vigor neste domínio. 

O Cras é outro dos equipamentos inseridos no Espaço Biodiversidade e está vocacionado para a recolha, tratamento e devolução à natureza de animais pertencentes à fauna autóctone portuguesa. 

Área: 16 ha
Equipamentos: Lago; Viveiro; Mina de água; FitoEtar
Horário: Para visitas ao Espaço Biodiversidade deverá contactar o CIM - Centro de Interpretação de Monsanto.
A oferta está disponível para grupos interessados, com o preço de 2,1€ por pessoa, sendo sem custos para escolas. ",-,1,b15b2094-a699-41b4-b2ce-966b74f44e08
-9.14073368418144,38.7326148757973,82,4401501100,5,Jardim Cesário Verde,Praça da Ilha do Faial,,,,,"Jardim bastante arborizado, de pequenas dimensões, contemporâneo da construção das Avenidas Novas. Foi, recentemente, objeto de importantes de obras de requalificação ao nível do arvoredo e dos equipamentos, bem como a renovação do sistema de rega. Destaca se o busto do poeta Cesário Verde (1855-1886), da autoria de Maximiano Alves, inaugurado em 1955.

Área: 0,25 ha
Horário: 24 horas
",-,1,61ed4cf8-390e-45d1-a0fa-250e724eccad
-9.14423809295314,38.7151551001419,83,1500701100,5,Jardim de São Pedro de Alcântara / Jardim António Nobre,"Rua de São Pedro de Alcântara
1250 Lisboa",,,,,"Lugar muito aprazível, onde se desfruta de um dos mais belos panoramas da cidade. O Jardim António Nobre (também conhecido por Jardim de S. Pedro de Alcântara) é um miradouro constituído por dois patamares ligados por escadas em pedra, suportado por uma muralha mandada construir por D. João V em meados do século XVIII. No patamar superior do jardim encontra-se um painel de azulejos reproduzindo a panorâmica do miradouro. Este patamar tem sobretudo árvores, caminhos e um lago central. O patamar inferior, com um groto embutido no muro de suporte e uma série de canteiros geométricos, foi adornado com uma série de bustos de deuses e de heróis portugueses dos Descobrimentos, entre os quais Vasco da Gama, Luís de Camões e Afonso de Albuquerque. O gradeamento, que ainda hoje aí se encontra, veio do Palácio da Inquisição do Rossio. A administração deste jardim pela CML data de 1839.

Área: 0,65ha
Equipamentos: Dois quiosques com esplanada
Horário: 24 horas",-,1,88eb8096-0e1f-46c2-a492-9378066e9fd7
-9.15302251689392,38.7282950544983,84,5001301100,5,Parque Eduardo VII de Inglaterra,"Parque Eduardo VII
",,,,,"Este parque localiza-se no prolongamento da Av. da Liberdade, constituindo um local de excelente vista panorâmica sobre a cidade. Inicialmente denominado Parque da Liberdade, foi rebatizado com o nome do rei de Inglaterra aquando da sua visita a Lisboa em 1903. Desde a sua origem, este parque foi palco de feiras, exposições e divertimentos. A sua estrutura, com uma faixa central coberta de relva, ladeada por um passeio de calçada portuguesa, é da autoria do arquiteto Keil do Amaral, constituindo um marco importante na evolução urbana da cidade. Destaca-se neste jardim o busto de Eduardo VII de 
Inglaterra e a escultura de evocação ao 25 de Abril da autoria de João Cutileiro.
No seu interior localizam-se a Estufa Fria e o Pavilhão Carlos Lopes. Possui ainda vários quiosques com esplanadas e um restaurante.

Equipamentos: Estufa Fria, estatuária, restaurante com esplanada, lagos, parque infantil, parque de merendas, miradouro, equipamento de fitness, quiosques

Área: 25 ha


Horário: 24 horas",-,1,ad3bcc31-b9f8-43ca-9199-dc793a0b70ac
-9.15660490302557,38.7330938583028,85,5000302100,5,Jardim do Palácio Ventura Terra,Rua Marquês de Fronteira,,,,,"Projetado entre 1900 e 1902 pelo Arq. Ventura Terra, o edifício ficou terminado em 1909, data em que foi galardoado com o Prémio Valmor, tendo sido posteriormente classificado como Imóvel de Interesse Público. Exteriormente surge rodeado por um bonito parque murado, cujo muro de pedra encontra-se ornado por um gradeamento em ferro forjado. Arquiteto Miguel Ventura Terra, foi também autor do projeto de remodelação do Palácio de S. Bento, da Maternidade Dr. Alfredo da Costa (1908) e dos liceus Camões, Pedro Nunes e Maria Amália Vaz de Carvalho.

Horário: Visitas mediante autorização
",-,0,40a750ec-46b6-424e-b188-d11ef056ccb7
-9.15644188844592,38.7580592161632,86,090091,5,Palácio Pimenta - Jardim de Buxo - Jardim Bordallo Pinheiro,"Campo Grande, 245",+351 217 513 200,,info@museudelisboa.pt,www.museudelisboa.pt,"Separado do Palácio Pimenta por um muro, encontra-se o Jardim de Buxo ou Jardim Bordallo Pinheiro, de aspeto formal, com um desenho geométrico de sebes onde sobressaem algumas árvores, nomeadamente, destacando-se pelo seu porte original, uma acácia-do-Japão, também conhecida por árvore-dos-pagodes pelo costume de ser plantada junto a templos budistas. 





",-,1,2dfd3271-9521-4c45-8a73-65f7228c85af
-9.17783500552747,38.7430867244915,87,390160,5,Largo Conde de Ottolini,Largo Conde de Ottolini,,,,,"O Largo Conde de Ottolini, espaço de pequenas dimensões que homenageia Manuel Sarmento Ottolini, nascido alfacinha em 1840 e falecido na freguesia de Benfica em 1898. Foi o 1º conde e o 1º visconde de Ottolini, bacharel em Direito pela Universidade de Coimbra e que desempenhou os cargos de governador do Banco Nacional Ultramarino, de membro substituto do conselho de administração da Caixa Geral do Crédito Predial e de presidente da comissão administrativa da Câmara Municipal de Lisboa de 1891 a 1893 inclusive.

Área: 0,2ha
Horário: 24 horas",-,1,2b3d8213-14ca-44a8-9335-b77e2d7add1c
-9.09570922382608,38.768046532157,88,331660,5,Alameda dos Oceanos,Alameda dos Oceanos,,,,,"É uma extensa Alameda com um sistema de jogos de água (vulcões) e um conjunto apreciável de arte pública - reforçando a componente temática de que os Oceanos foram um meio de múltiplas trocas botânicas operadas pelos portugueses ao longo de séculos. É um espaço de repouso, passeio e contemplação, onde a sombra e a frescura predominam e convidam a permanecer. É constituída por uma plataforma central e passeios laterais separados por eixos de circulação viária. Têm três troços distintos, sendo a sua unidade garantida pela uniformidade das alamedas laterais - com alinhamentos de azinheiras - pela grelha dos pavimentos da calçada e pela predominância de carvalhos. 

Área: 3,7 ha
Equipamentos: Estatuária
Horário: 24 horas
",-,1,0bdd86f6-2155-400b-88ce-b4249e4dda91
-9.19851990880533,38.7083709240887,89,0101004100,5,Jardim das Damas,Alameda dos Pinheiros,,,,,"O Jardim das Damas é um espaço murado, pertencente ao Palácio da Ajuda, de conceção barroca, dotado de um mirante com uma bonita vista sobre a cidade e o Rio Tejo. Embora inacabado, teve uso até 1794, quando um incêndio destruiu o velho Paço. Ao proceder-se ao respetivo restauro, não sofreu qualquer intervenção, pelo que permaneceu assim até ao século XIX, aquando da ocupação do palácio por D. Luís e D. Maria Pia. A partir dessa altura, foi remodelado e adaptado a pomar. Inclui um conjunto de fontes, lagos e uma cascata. A seguir à Implantação da República, sofreu novo abandono, sendo, apenas em 1988, submetido a um projeto de recuperação, por sinal, pioneiro, no âmbito da Conservação do Património Arquitetónico Europeu. Obras e reabertura ao público previstos para breve.

Área: 0,7 ha

",-,0,ba105790-9514-45ce-a988-e83d51d94f86
-9.09290978683817,38.7844436193822,90,3308501200,5,Parque Urbano do Tejo e do Trancão,"Passeio do Tejo; Passeio dos Heróis do Mar",,,,,"Grande parque urbano ribeirinho situado junto ao Tejo e construído em 1998 no âmbito da Expo `98. Integra as áreas de um antigo aterro sanitário (selado) e uma estação de tratamento de águas. É constituído por um sistema de elevações artificiais e colinas a que se juntam as circulações e os elementos de utilização desportiva (ténis, golfe, centro hípico) e lúdica (parque de diversões, zona comercial).

Área: 90ha
Horário: 24 horas",-,0,01a2a565-f4c0-4137-83ff-60251c9ffa93
-9.12308254792491,38.7674782233653,91,908310894,9083,Jardim Maria de Lourdes Sá Teixeira,,,,,,,-,1,260dac9f-b696-483d-80b5-bede597d32a8
-9.15156923141043,38.7538133345565,92,0901606001,5,Jardim Mário Soares,"Campo Grande
1700-162 Lisboa",,,,-,"Conhecida no séc. XVI como Campo de Alvalade, no séc. XIX esta zona foi sujeita a uma plantação inspirada no estilo de Passeio Romântico. Aqui se realizaram as primeiras corridas de cavalos, em 1816. Em 1945, o Arq.º Keil do Amaral, elaborou um projeto de remodelação com ampliação do jardim e introdução de novos equipamentos, tornando-se um espaço de características lúdicas e recreativas. 
Em 2018, no dia em que se comemorou a Revolução de 25 de Abril de 1974, o jardim passou a designar-se Jardim Mário Soares, uma homenagem da Câmara Municipal de Lisboa ao político que foi considerado o ¿pai da democracia portuguesa¿.

O Jardim é um espaço verde com 13,38 hectares de amplos relvados e flora diversificada.
Dispõe dos seguintes equipamentos:
- campos de Padel;
- parque infantil;
- instalações desportivas (ginásio, piscinas, spa);
- ciclovias;
- percursos pedestres;
- parque de merendas;
- cafetaria;
- restaurante;
- recinto de recreio canino, o primeiro da cidade, um espaço vedado com vários obstáculos, onde os cães podem correr e brincar soltos e em segurança; 
- lago com possibilidade de aluguer de barcos a remos;
- o  ¿Caleidoscópio¿ (https://www.ulisboa.pt/info/caleidoscopio), espaço da responsabilidade da Universidade de Lisboa,  com uma sala de estudo, um centro de exposições, uma loja e um centro de documentação, à disposição de todos, e, em particular, da comunidade universitária.
Destaque para os elementos decorativos criados pela Sociedade Portuguesa de Matemática, numa parceria com a CML: quatro ""bancos matemáticos"": ""o Mancala"", O ""Alquerque"", o ""Moinho"" e o ""Hex"" para aprender matemática nos bancos e caminhos. 
A iluminação pública do jardim foi melhorada no sentido de tornar o jardim mais iluminado durante o período noturno.
",-,1,1da9c082-d9e5-4a2d-ac63-e5e73b6f12cb
-9.11174465111089,38.76317094852,93,3310801001,5,Quinta Pedagógica,"Rua Cidade de Lobito
",+351 218 550 930,,quinta.pedagogica@cm-lisboa.pt,http://quintapedagogica.cm-lisboa.pt,"A Quinta Pedagógica dos Olivais é um equipamento público, gerido pelo município de Lisboa. Inaugurada a 16 de Abril de 1996, a Quinta Pedagógica é um projeto que se enquadrada nos moldes da educação não formal, e integra as componentes pedagógica e lúdico-recreativa. Este espaço procura responder, cada vez mais, às necessidades crescentes de contacto dos cidadãos com a natureza e, em particular, com o mundo rural. Na Quinta Pedagógica (re)vivem-se tradições rurais de norte a sul do país e celebram-se em conjunto festividades do calendário rural. Aqui é possível viver momentos únicos, participar nas atividades diárias e próprias de uma quinta como a lavoura, hortas e pomares, tarefas do dia-a-dia dos animais domésticos, compostagem, descobrir e viver os percursos do pão, do doce e da manteiga, experiências que estão acessíveis a todos. Todas as atividades são gratuitas estando sujeitas a marcação prévia.

Área: 1,6 ha
Equipamentos: Horta e pomar; Jardim de Plantas Aromáticas e Medicinais; Estufa; Estábulos; Prados; Ateliers/Oficinas de Trabalho
Horário: 
Maio ¿ Setembro: de 3ª a 6ª feira das 09h00 às 19h00; Sábados, Domingos e Feriados das 10h00 às 19h00
Outubro ¿ Abril de 3ª a 6ª feira das 09h00 às 17h30; Sábados, Domingos e Feriados das 10h00 às 17h30",-,1,0b141c37-b392-4f9f-8329-be42cf00a7fc
-9.21583645855115,38.6927905465772,94,3202222001,5,Jardim da Torre de Belém,"Avenida de Brasília
",  ,,  ,,"Este jardim, localizado junto ao Tejo, está implantado no local onde funcionou até meados do séc. XX a ""Fábrica do Gás de Belém"" e enquadra a Torre de Belém, um dos principais ex-líbris de Lisboa.

O ajardinamento, com plantação de palmeiras, símbolo das novas terras descobertas pelos navegadores portugueses, verificou-se por altura da ""Exposição do Mundo Português"" (1940). No jardim encontramos o monumento em homenagem a Gago Coutinho e Sacadura Cabral, invocando a primeira travessia do Oceano Atlântico em hidroplano, e o monumento em homenagem aos Combatentes Mortos no Ultramar, localizado junto do Forte do Bom Sucesso. Possui amplas áreas relvadas que permitem o recreio ou o descanso disfrutando o sol e o rio fronteiro. Nas proximidades encontra-se a Doca do Bom Sucesso.

Equipamentos: Lago; Estatuária

Área: 4,3 ha

Horário: 24 horas

",-,1,ec78cee9-bd9d-4823-b9e1-dfee6b6331b0
-9.1310392821292,38.7160318181827,95,1601603100,5,Jardim Augusto Gil / Jardim da Graça,"Largo da Graça
Calçada da Graça",,,,,"Localizado junto à Igreja e antigo Convento da Graça, é um jardim modesto, de pequenas dimensões, pontuado por algumas árvores e canteiros e uma estátua figurativa, de bronze, intitulada 'Mãe e Filho', que evoca a relação maternal. Possui ainda uma escadaria, alguns bancos que apelam ao descanso e instalações sanitárias. Próximo do Miradouro da Graça onde se pode apreciar uma das melhores vistas sobre a cidade de Lisboa.

Área: 0,13 ha
Equipamentos: Lago; Estatuária; Quiosques com esplanada
Horário: 24 h",-,1,727b775d-c459-40b7-aa5f-301abb999ede
-9.18640195721945,38.7193460533456,96,0202629012,5,Parque Recreativo do Alvito,Estrada do Alvito,213 635 940,,,,"O Parque Recreativo do Alvito é o parque infantil mais emblemático da cidade e do Parque de Monsanto, foi projectado pelo Arq. Keil do Amaral nos anos 50, e requalificado entre 2003 e 2005, mantendo a estrutura inicial.
Dispõe de uma oferta variada de equipamentos de recreio, de desporto e lazer, destinada a várias faixas etárias: parques infantis, parques de merendas, um polidesportivo, um anfiteatro, zonas de estadia e zona de restauração.
Zonas relvadas, inúmeras árvores e arbustos, a presença de um elemento de água centralizador deste espaço, convidam-nos a um passeio e estadia por toda a área do parque, integrado no cenário privilegiado da mancha florestal de
Monsanto.

Parque Florestal de Monsanto - Estrada do Barcal, Monte das Perdizes | 1500-068 Lisboa | tel 218 170 200/230 |dmevae.dev.dgpfm@cm-lisboa.pt e monsanto@cm-lisboa.pt
De salientar um maciço arbóreo classificado de interesse público nos termos do Decreto-Lei nº 28 468 de 15 de Fevereiro de 1938, Decreto nº 20985 de 7 de Março de 1932, do Decreto Regulamentar nº 80/2004 de 10 de Abril e da Portaria nº
574/2004 de 28 de Maio.
É interdita a entrada de animais domésticos, apenas permitido a entrada de cães de assistência, conforme estabelece o Decreto-Lei nº 74/2007, de 27 de Março.

Horário:
Inverno - 9.00 -18.00 H (1 de Outubro a 31 de Março)
Verão - 9.00- 20.00 H (1 de Abril a 30 de Setembro)

Encerrado no dia 1 de Maio
Transporte Público
Autocarro: 711, 723, 724",-,1,0cf1ec36-62d4-4fc0-8983-6307afd15d99
-9.14673997647791,38.7070798197233,97,4901008001,5,Jardim Sá da Bandeira,"Praça de Dom Luís I
1200-148 Lisboa",,,,,"A Praça Dom Luís, localizada no Cais do Sodré, possui um pequeno jardim, comum a algumas praças da capital. Esta praça é uma homenagem a Dom Luís I, conhecido como O Popular, devido à adoração pelo povo. Este jardim conta com frondosas e imponentes árvores.
No centro da praça fica a estátua do Marquês Sá da Bandeira, fidalgo da Casa Real e ministro de Estado, nascido em Santarém em 1795.

Área: 0,40 ha
Equipamentos: Parque infantil
Horário: 24 horas",-,1,e4705092-a606-4c83-a2bd-9c60a01f7497
-9.13995888904552,38.7219361989747,98,2401402001,5,Jardim do Campo Santana / Jardim Braamcamp Freire ,"Campo dos Mártires da Pátria
1150 Lisboa",,,,,"O Jardim Braancamp Freire (Campo de Santana) ocupa um espaço carregado de história, na área central da cidade e que teve vários usos díspares ao longo dos últimos duzentos anos, como sejam matadouro, uma praça de touros ou a feira da ladra. Também designado Campo dos Mártires da Pátria por ter sido cenário de um enforcamento coletivo, no séc. XIX. De traçado orgânico, possui um conjunto de árvores classificadas de interesse público. 

Área: 2,00 ha
Equipamentos: Lago; Restaurante com esplanada; Polidesportivo; Parque infantil; Estatuária; Parque Canino
Horário: 24 horas",-,1,d685ec84-27b2-4eb2-a58c-f9592193e780
-9.1555531878303,38.7702694114449,99,1808104001,5,Parque da Quinta das Conchas e dos Lilases,"Alameda das Linhas de Torres; Rua Ladislau Patrício",,,,,"Este Parque apresenta três zonas distintas: a Quinta das Conchas, a Mata e a Quinta dos Lilazes. A Quinta das Conchas, área de maiores dimensões, é constituída por um grande relvado central, limitado no topo mais elevado por um grupo de oliveiras e zambujeiros. Junto ao grande lago, situa-se um maciço de eucaliptos de grande porte, classificado como arvoredo de interesse público, onde se situam as mesas de merendas. Existe ainda um maciço de árvores da espécie Zelcova serrata igualmente classificado de interesse público. A Mata é uma zona florestal mais densa, com um conjunto variado de espécies. Separada da Quinta das Conchas por um muro, temos a Quinta dos Lilazes, com o seu célebre lago artificial representando as ilhas de São Tomé e Príncipe. A vegetação é marcada pelo alinhamento de zambujeiros junto ao muro da Quinta das Conchas e pela presença de eucaliptos, choupos, freixos, ulmeiros e loureiros. O estrato arbustivo é reduzido e o revestimento das zonas de clareira é em prado de sequeiro. A existência de habitats diversificados confere a este Parque um grande valor em termos de biodiversidade, ocorrendo um número de espécies acima do habitual para os espaços verdes urbanos. Este parque foi alvo de um plano de requalificação pela Câmara Municipal em 2006.

Área: 24,6 ha

Equipamentos: Parque infantil; Café; Restaurante e esplanada; Sanitários; Palco para a realização de espetáculos; Edifício de apoio com receção e área de exposições; Mesas de apoio",-,1,9ed46850-f194-494b-8012-a1048ebd4e4f
-9.11310867998778,38.7634979121699,100,3310801100,5,Jardim do Palácio do Contador-Mor,Rua Cidade de Lobito,,,,,"O palácio do Contador-Mor, situado numa antiga zona de Quintas e Palácios da aristocracia e fidalguia Lisboetas, remonta ao século XVIII, tendo sido residência do último Contador-Mor do Reino, designação que ainda mantêm. É um dos exemplares de palacetes, essencialmente marcado por características românticas, que sobreviveu à alteração da malha urbanística da zona em que se situa. Espaço recuperado pela Câmara Municipal de Lisboa que todos podemos usufruir como espaço de cultura, pois o Palácio acolhe a Bedeteca de Lisboa, espaço multimédia, equipado com uma videoteca e fonoteca, livraria, auditório e espaço de exposições. Com ligação à Quinta Pedagógica dos Olivais pelo jardim, onde existe agora um quiosque com esplanada.

Área: 0,48 ha 
Equipamentos: Bedeteca; Quiosque com esplanada

Horário: das 10h00 às 17h00",-,1,4ad90109-e11e-4aef-96c4-e5f4c642e9c1
-9.17850176477577,38.7561745256381,101,390640,5,Jardim da Rua Inocêncio Francisco da Silva,Rua Inocêncio Francisco da Silva,,,,,"Pequeno jardim de bairro, cujo nome evoca Inocêncio Francisco da Silva (Lisboa, 1810-1876), destacado bibliógrafo lusófono, tendo reunido toda a informação disponível sobre autores de língua portuguesa até meados do século XIX.

Área: 0,3 ha
Equipamentos: Aparelhos de fitness
Horário: 24 horas",-,1,2ba9b2fb-e0dd-43d5-98f8-f80e7a7aef35
-9.17863771491253,38.7621569349085,102,110170,5,Jardim da Alameda Roentgen,"Alameda Roentgen; Azinhaga da Torre do Fato;
Telheiras",,,,,"Este jardim é constituído por uma alameda pedonal, ladeada por faixas relvadas e arborizadas, com um pavimento propício a atividades recreativas. 

Área: 1,6 ha
Equipamentos: Parque Infantil; Equipamentos de fitness
Horário: 24 horas
",-,1,08d175c7-8fa5-42a9-b2a4-aa3080d82eb4
-9.12857134054913,38.7567747264782,103,210430,5,Parque da Bela Vista-Golfe,Avenida José Régio,,,,,"""Ocupando uma área com cerca de 16ha, o Golf da Belavista, é o primeiro percurso de características municipais construído em Portugal, dispondo de uma área de treino que esta aberta até às 23 horas. Este espaço, foi pensado para satisfazer simultaneamente necessidades turísticas, pois poderá ser jogado por viajantes que fazem escala em Lisboa e que não querem perder uma soberana oportunidade de bater bolas, devido á sua proximidade ao aeroporto, e de curiosos deste desporto.
Este Golf é caracterizado por um percurso de dimensões curtas, 1947 metros com 9 buracos, mas que oferece um assinalável nível de dificuldade, devido às características do terreno (razoavelmente ondulado), aos vários """"bunkers"""" e à existência de seis lagos artificiais (que servem de recolha da água de chuva, posteriormente utilizada para a rega, e que estão ligados entre si através de canalizações). O campo apresenta três buracos de par 3, sendo os restantes de par 4.
O recito do Golf, oferece ainda um restaurante e um bar, entre outros serviços.""
","Portugal Virtual; DAEP",0,e04ff66c-8c94-4785-aff4-b4fdefee6aeb
-9.1062729525282,38.7452351148536,104,210460,5,Parque da Quinta das Flores,Rua Pedro de Azevedo,,,,,"O Parque da Quinta das Flores está integrado no Corredor Verde Oriental e dispõe de uma área de recreio infantil, localizada no topo mais próximo da zona habitacional.

O parque hortícola é composto por 40 talhões para a prática da agricultura urbana, com uma área de cerca de 110 metros quadrados cada, destinados ao cultivo de plantas hortícolas, aromáticas, medicinais e ornamentais. Esta quinta agrária do século XIX está em fase de projeto de recuperação e foi utilizada pela Câmara Municipal de Lisboa, durante muitos anos, como viveiro municipal para produção de plantas.

De particular interesse, para além da vista sobre o Tejo, destaca-se ainda a mata de ulmeiros, com cerca de 200 exemplares, que foram plantados no local onde se incluem elementos vegetais do antigo viveiro, formando um pequeno bosque onde se destaca um conjunto de 14 clones, resistentes à grafiose, uma doença causada por fungos, cujo meio de propagação é escolítideo (pequeno escaravelho). O objetivo desta operação é a produção de estacaria dos clones, considerados melhor aclimatados às condições da cidade de Lisboa, e que visam a reposição da população de ulmeiros dizimada e praticamente extinta pela grafiose nos espaços verdes da nossa cidade.

O projeto de expansão do Parque Urbano da Quinta das Flores, com uma área atual de 41.350m2, inclui a recuperação do polidesportivo existente, agora abandonado, e o enquadramento de uma vasta área de hortas dispersas. Está em desenvolvimento a ligação à zona ribeirinha que incluirá um percurso ciclável e o melhoramento do percurso pedonal.

Equipamentos: Parque Hortícola; Equipamento infantil 

Horário: 24 Horas
",DMEVAE,1,fbb47e42-deb8-4dcd-872a-7e0215f1b208
-9.20219813349972,38.699649416413,105,3202701080,5,Jardim Botânico Tropical,"Calçada do Galvão
",   ,,   ,  ,"Criado em 1912, no local onde hoje se localiza a antiga cerca do Palácio de Belém. Presentemente sob administração do Instituto de Investigação Científica Tropical, foi construído com o objetivo de promover o estudo sistemático da flora das antigas colónias portuguesas, incluindo, atualmente, mais de 400 espécies tropicais devidamente classificadas. São de destacar uma coleção de Lauráceas, características da vegetação espontânea da Ilha da Madeira e do Arquipélago dos Açores, bem como um bonito conjunto de palmeiras de grande porte.

Área: 6,4 ha
Horário: 
Maio - Out:ubro: de 2ª a 6ª feira das 09h00 às 17h00; Sábados e Domingos das 10h00 às17h00
Novembro - Abril: de 2ª a 6ª feira das 10h00 às 18h00; Sábados e Domingos das 11h00 às 18h00 
",-,0,8f4861d4-f29d-4e6b-b2f5-9d1f9b3de23c
-9.20602435653544,38.6960664181766,106,3200617001,5,Jardim da Praça do Império,"Praça do Império
",  ,,  ,  ,"Jardim construído por altura da ""Exposição do Mundo Português"" (1940), evento comemorativo dos 800 anos da Independência de Portugal e dos 300 anos da Restauração da Independência, da autoria do arquiteto Cottineli Telmo. É também desta época a Fonte Luminosa existente no centro do jardim. O jardim é composto por um conjunto de 32 brasões em mosaico-cultura, cujos desenhos de pequenos arbustos e flores representam as antigas Províncias do Império. Os dois lagos no topo sul do jardim, encimados por dois imponentes grupos escultóricos, representando figuras míticas de dois cavalos com cauda de animais marinhos. Na envolvente do jardim encontra-se o Mosteiro dos Jerónimos e o Centro Cultural de Belém, centro de exposições e espetáculos.Jardim construído por altura da ""Exposição do Mundo Português"" (1940), evento comemorativo dos 800 anos da Independência de Portugal e dos 300 anos da Restauração da Independência, da autoria do arquiteto Cottineli Telmo. É também desta época a Fonte Luminosa existente no centro do jardim. O jardim é composto por um conjunto de 32 brasões em mosaico-cultura, cujos desenhos de pequenos arbustos e flores representam as antigas Províncias do Império. Os dois lagos no topo sul do jardim, encimados por dois imponentes grupos escultóricos, representando figuras míticas de dois cavalos com cauda de animais marinhos. Na envolvente do jardim encontra-se o Mosteiro dos Jerónimos e o Centro Cultural de Belém, centro de exposições e espetáculos.

Área: 2,7 ha
Horário: 24 horas
",-,1,5639a87e-8223-4256-a13b-f5edb0aa5129
-9.09196359943426,38.771962101273,107,3308501500,5,Jardim Garcia de Orta,"Parque das Nações - Rua da Pimenta, 
1990-096 Lisboa",,,,,"Integrado no Parque das Nações, na frente ribeirinha do estuário do Rio Tejo, aqui encontramos uma flora variada e exótica vinda de outros Continentes, num conjunto de ecossistemas: Goa, África, Macau/Coloane, Açores, Madeira, Cabo Verde e S. Tomé.

Área: 1,3 ha
Horário: 24 horas",-,1,97bef727-8a89-40a1-b16b-8941302f3f97
